Part Name,Material Name
"Mesh,_Seat_Back_Blower_Dust_Passenger_Seat__A2992700217_(4MFC9X-Com_00282623)",S3
"Massager_Assy,_Seat_Back_Passenger_Seat__A2992700220_(4MFC9X-Com_00281658)",S3
"Massager_Assy,_Seat_Back_Passenger_Seat_1__A2992700220_(4MFC9X-Com_00281658)",S3
"Massager_Assy_2,_Seat_Back_Passenger_Seat__A2992700221_(4MFC9X-Com_00281659)",S3
"Massager_Assy_2,_Seat_Back_Passenger_Seat_1__A2992700221_(4MFC9X-Com_00281659)",S3
"Massager_Assy_3,_Seat_Back_Passenger_Seat__A2992700222_(4MFC9X-Com_00282621)",S3
"Massager_Assy_3,_Seat_Back_Passenger_Seat_1__A2992700222_(4MFC9X-Com_00282621)",S3
"Massager_Assy_4,_Seat_Back_Passenger_Seat__A2992700223_(4MFC9X-Com_00282622)",S3
"Massager_Assy_4,_Seat_Back_Passenger_Seat_1__A2992700223_(4MFC9X-Com_00282622)",S3
"NVH_Foam,_Seat_Back_Foam_Pad_Passenger_Seat__A2992700224_(4MFC9X-Com_00282624)",MS04
"Trim,_Seat_Control_Passenger_Seat__A2992700109_(4MFC9X-Com_00016936)",S5
"Control_Switch,_Passenger_Seat__A2991200223_(4MFC9X-Com_00081472)",MS04
"Bracket,_Seat_Control_Trim_Mounting_Passenger_Seat__A2992700101_(4MFC9X-Com_00046643)",MS04
"Knob,_Control_Switch_Passenger_Seat__A2992700105_(4MFC9X-Com_00171526)",S2
"Knob_2,_Control_Switch_Passenger_Seat__A2992700106_(4MFC9X-Com_00171527)",S2
"Knob_3,_Control_Switch_Passenger_Seat__A2992700107_(4MFC9X-Com_00181179)",S2
"Upholstery_Cover,_Seat_Cushion_Passenger_Seat__A2992700103_(4MFC9X-Com_00016905)",S5
"Foam_Pad,_Seat_Cushion_Passenger_Seat__A2992700210_(4MFC9X-Com_00016906)",S12
"Sensor,_Occupant_Passenger_Seat__A2991200490_(4MFC9X-Com_00016923)",MS04
"Heating_Pad,_Seat_Cushion_Passenger_Seat__A2992700171_(4MFC9X-Com_00016909)",S2
"Cover,_Recliner_Passenger_Seat_Inner_LH__A2992700098_(4MFC9X-Com_00016910)",S5
"Cover,_Recliner_Passenger_Seat_Inner_RH__A2992700099_(4MFC9X-Com_00016911)",S5
"Cover,_Recliner_Passenger_Seat_Outer__A2992700094_(4MFC9X-Com_00016913)",S5
"Spring_Pad,_Seat_Cushion_Frame_Passenger_Seat__A2992700215_(4MFC9X-Com_00016916)",MS04
"Motor,_Height_Adjustment_Passenger_Seat__A2991200450_(4MFC9X-Com_00016919)",MS04
"Base_Frame,_Cushion_Passenger_Seat__A2992700204_(4MFC9X-Com_00016921)",MS04
"Bracket,_Height_Adjustment_Motor_Passenger_Seat__A2991200454_(4MFC9X-Com_00016929)",MS04
"Sleeve,_Frame_Seat_Cushion_Passenger_Seat__A2992700203_(4MFC9X-Com_00016931)",S3
"Sleeve,_Frame_Seat_Cushion_Passenger_Seat_1__A2992700203_(4MFC9X-Com_00016931)",S3
"Motor,_Thigh_Support_Passenger_Seat__A2991200462_(4MFC9X-Com_00016933)",MS04
"Bracket,_Cushion_Frame_Passenger_Seat_LH__A2992700254_(4MFC9X-Com_00043540)",MS04
"Bracket,_Cushion_Frame_Passenger_Seat_RH__A2992700255_(4MFC9X-Com_00043541)",MS04
"Frame,_Seat_Cushion_Passenger_Seat__A2992700216_(4MFC9X-Com_00065150)",MS04
"Duct,_Blower_Seat_Cushion_Passenger_Seat__A2992700261_(4MFC9X-Com_00054808)",MS04
"Blower,_Seat_Cushion_Passenger_Seat__A2992700208_(4MFC9X-Com_00054809)",MS04
"Trim,_Passenger_Seat_Thigh_Extension__A2992700212_(4MFC9X-Com_00180339)",MS04
"Trim_3,_Passenger_Seat_Thigh_Extension__A2992700214_(4MFC9X-Com_00181184)",MS04
"Trim_2,_Passenger_Seat_Thigh_Extension__A2992700213_(4MFC9X-Com_00181183)",MS04
"Thigh_Extension,_Passenger_Seat_Cushion_Frame__A2992700211_(4MFC9X-Com_00180338)",MS04
"Rail_Frame_Assy,_LH_Passenger_Seat__A2992700239_(4MFC9X-Com_00016944)",MS04
"Rail_Frame_Assy,_RH_Passenger_Seat__A2992700240_(4MFC9X-Com_00016945)",MS04
"Motor,_ForeAft_Adjustment_Passenger_Seat__A2991200598_(4MFC9X-Com_00016947)",MS04
"Bracket,_ForeAft_Adjustment_Motor_Passenger_Seat__A2991200599_(4MFC9X-Com_00054810)",MS04
"Shaft,_ForeAft_Adjustment_Motor_Passenger_Seat__A2992700250_(4MFC9X-Com_00180955)",MS04
"Shaft_2,_ForeAft_Adjustment_Motor_Passenger_Seat__A2992700251_(4MFC9X-Com_00181178)",S12
"Cover,_ForeAft_Adjustment_Motor_Shaft_Passenger_Seat__A2992700252_(4MFC9X-Com_00180956)",MS04
"Bush,_ForeAft_Adjustment_Motor_Passenger_Seat__A2992700249_(4MFC9X-Com_00203154)",MS04
"Sleeve,_Passenger_Seat_Thigh_Support_Motor__A2992700238_(4MFC9X-Com_00282716)",S2
"Bracket,_Passenger_Seat_Thigh_Support_Motor__A2991200661_(4MFC9X-Com_00282717)",MS04
"Frame,_Thigh_Support_Passenger_Seat__A2992700266_(4MFC9X-Com_00016926)",MS04
"Foam,_Passenger_Seat_Cushion_Foam_Pad__A2992700248_(4MFC9X-Com_00282720)",MS04
"Airbag_Assy,_Passenger_Seat_RH__A2992700096_(4MFC9X-Com_00016957)",S3
"Bracket,_Airbag_Mounting_Passenger_Seat__A2992700097_(4MFC9X-Com_00016960)",S2
"Harness,_Passenger_Seat__A2991200467_(4MFC9X-Com_00016967)",MS04
"Bracket,_Harness_Passenger_Seat__A2991200501_(4MFC9X-Com_00104373)",MS04
"Module,_Passenger_Seat_Back_Massager__A2991200523_(4MFC9X-Com_00129149)",MS04
"Cover,_Passenger_Seat_Track_LH__A2992700256_(4MFC9X-Com_00016975)",MS04
"Cover_2,_Passenger_Seat_Track_LH__A2992700258_(4MFC9X-Com_00058816)",MS04
"Cover,_Passenger_Seat_Track_RH__A2992700257_(4MFC9X-Com_00016976)",MS04
"Cover_2,_Passenger_Seat_Track_RH__A2992700259_(4MFC9X-Com_00053588)",MS04
"Cover,_Passenger_Seat_Bolt_Rear__A2992700253_(4MFC9X-Com_00016972)",MS04
"Cover,_Passenger_Seat_Bolt_Rear_1__A2992700253_(4MFC9X-Com_00016972)",MS04
"Headrest_Assy,_Rear_Seat_Driver_Side__A2992700011_(4MFC9X-Com_00055111)",S5
"Headrest_Assy,_Rear_Seat_Passenger_Side__A2992700013_(4MFC9X-Com_00054826)",S5
"Upholstery_Cover,_Headrest_Rear_Seat_Middle__A2992700193_(4MFC9X-Com_00054828)",S5
"Foam_Pad_Assy,_Headrest_Rear_Seat_Middle__A2992700191_(4MFC9X-Com_00054829)",S12
"Frame,_Headrest_Rear_Seat_Middle__A2992700194_(4MFC9X-Com_00054830)",S2
"Trim,_Headrest_Cover_Rear_Seat_Middle__A2992700181_(4MFC9X-Com_00054832)",S5
"Trim_2,_Headrest_Cover_Rear_Seat_Middle__A2992700182_(4MFC9X-Com_00104871)",S5
"Button,_Headrest_Adjustment_Rear_Seat_Middle__A2992700180_(4MFC9X-Com_00103252)",S5
"Damper,_Headrest_Tilt_Mechanism_Rear_Seat_Middle__A2992700187_(4MFC9X-Com_00105513)",MS04
"Cam,_Headrest_Tilt_Mechanism_Rear_Seat_Middle__A2992700184_(4MFC9X-Com_00105514)",S3
"Bump_Stop,_Headrest_Tilt_Mechanism_Rear_Seat_Middle__A2992700185_(4MFC9X-Com_00105516)",S5
"Bump_Stop,_Headrest_Tilt_Mechanism_Rear_Seat_Middle_1__A2992700185_(4MFC9X-Com_00105516)",S5
"Bracket,_Headrest_Rear_Seat_Middle__A2992700183_(4MFC9X-Com_00206678)",S5
"Upholstery_Cover,_Seat_Back_60_Rear_Seat__A2992700067_(4MFC9X-Com_00054844)",S5
"Foam_Pad,_Seat_Back_60_Rear_Seat__A2992700079_(4MFC9X-Com_00054845)",S12
"Heating_Pad,_Seat_Back_60_Rear_Seat__A2992700070_(4MFC9X-Com_00054855)",S2
"Trim_Panel,_Seat_Back_60_Rear_Seat__A2992700080_(4MFC9X-Com_00054847)",MS04
"Bezel,_Latch_Seat_Back_60_Rear_Seat__A2992700081_(4MFC9X-Com_00072790)",MS04
"Sleeve,_Head_Restraint_Master_Guide_Seat_Back_60_Rear_Seat__A2992700141_(4MFC9X-Com_00054849)",S5
"Sleeve_2,_Head_Restraint_Master_Guide_Seat_Back_60_Rear_Seat__A2992700232_(4MFC9X-Com_00058821)",S5
"Sleeve_2,_Head_Restraint_Master_Guide_Seat_Back_60_Rear_Seat_1__A2992700232_(4MFC9X-Com_00058821)",S5
"Sleeve,_Head_Restraint_Guide_Seat_Back_60_Rear_Seat__A2992700142_(4MFC9X-Com_00054850)",S5
"Latch_Assy,_Seat_Back_60_Rear_Seat__A2992700152_(4MFC9X-Com_00054853)",MS04
"Bush,_Seat_Back_60_Rear_Seat__A2992700060_(4MFC9X-Com_00054861)",MS04
"Bush_2,_Seat_Back_60_Rear_Seat__A2992700061_(4MFC9X-Com_00059981)",MS04
"Bezel,_Seat_Belt_Guide_Seat_Back_60_Rear_Seat_Centre__A2992700082_(4MFC9X-Com_00054868)",S5
"Frame,_Seat_Back_60_Rear_Seat__A2992700260_(4MFC9X-Com_00054876)",S2
"Guide,_Armrest_Adjustment_Seat_Back_60_Rear_Seat__A2992700140_(4MFC9X-Com_00087163)",MS04
"Motor_Assy,_Recliner_Seat_Back_60_Rear_Seat__A2991200727_(4MFC9X-Com_00078941)",MS04
"Spring,_Seat_Fold_Lock_Seat_Back_60_Rear_Seat__A2992700059_(4MFC9X-Com_00144562)",S2
"Cover,_Seat_Fold_Lock_Seat_Back_60_Rear_Seat__A2992700058_(4MFC9X-Com_00144563)",MS04
"Rod,_Latch_Actuator_Seat_Back_60_Rear_Seat__A2992700150_(4MFC9X-Com_00150723)",S2
"Bezel,_Rear_Seat_Back_60_Seat_Fold_Handle__A2992700151_(4MFC9X-Com_00231064)",S5
"Upholstery_Cover,_Seat_Back_40_Rear_Seat__A2992700073_(4MFC9X-Com_00054926)",S5
"Foam_Pad,_Seat_Back_40_Rear_Seat__A2992700084_(4MFC9X-Com_00054927)",S12
"Heating_Pad,_Seat_Back_40_Rear_Seat__A2992700072_(4MFC9X-Com_00054938)",S2
"Trim_Panel,_Seat_Back_40_Rear_Seat__A2992700085_(4MFC9X-Com_00054929)",MS04
"Bezel,_Latch_Seat_Back_40_Rear_Seat__A2992700083_(4MFC9X-Com_00161334)",MS04
"Sleeve,_Head_Restraint_Master_Guide_Seat_Back_40_Rear_Seat__A2992700120_(4MFC9X-Com_00054931)",S5
"Sleeve,_Head_Restraint_Guide_Seat_Back_40_Rear_Seat__A2992700119_(4MFC9X-Com_00054932)",S5
"Latch_Assy,_Seat_Back_40_Rear_Seat__A2992700116_(4MFC9X-Com_00054935)",MS04
"Bush,_Seat_Back_40_Rear_Seat__A2992700056_(4MFC9X-Com_00054944)",MS04
"Bush_2,_Seat_Back_40_Rear_Seat__A2992700057_(4MFC9X-Com_00059985)",MS04
"Motor_Assy,_Recliner_Seat_Back_40_Rear_Seat__A2991200731_(4MFC9X-Com_00054955)",MS04
"Frame,_Seat_Back_40_Rear_Seat__A2992700153_(4MFC9X-Com_00054965)",S2
"Lock,_Seat_Fold_Seat_Back_40_Rear_Seat__A2992700054_(4MFC9X-Com_00144564)",MS04
"Spring,_Seat_Fold_Lock_Seat_Back_40_Rear_Seat__A2992700055_(4MFC9X-Com_00144565)",S2
"Cover,_Seat_Fold_Lock_Seat_Back_40_Rear_Seat__A2992700053_(4MFC9X-Com_00144566)",MS04
"Rod,_Latch_Actuator_Seat_Back_40_Rear_Seat__A2992700118_(4MFC9X-Com_00145674)",S2
"Bezel,_Rear_Seat_Back_40_Seat_Fold_Handle__A2992700111_(4MFC9X-Com_00231074)",S5
"Trim,_Back_Panel_Armrest__A2992700052_(4MFC9X-Com_00081597)",S5
"Upholstery_Cover,_Armrest__A2992700165_(4MFC9X-Com_00081598)",S5
"Cup_Holder,_Armrest__A2992700168_(4MFC9X-Com_00081599)",S5
"Foam_Pad,_Armrest__A2992700167_(4MFC9X-Com_00081602)",S12
"Bezel,_Armrest__A2992700169_(4MFC9X-Com_00081615)",S5
"Bump_Stop,_Armrest__A2992700051_(4MFC9X-Com_00081620)",S5
"Bump_Stop,_Armrest_1__A2992700051_(4MFC9X-Com_00081620)",S5
"Mat,_Cup_Holder_Armrest__A2992700166_(4MFC9X-Com_00081626)",S5
"Sleeve,_Armrest__A2992700137_(4MFC9X-Com_00087309)",MS04
"Trim,_Bolster_Rear_Seat_LH__A2992700173_(4MFC9X-Com_00101382)",MS04
"Trim_2,_Bolster_Rear_Seat_LH__A2992700174_(4MFC9X-Com_00203934)",S5
"Trim_3,_Bolster_Rear_Seat_LH__A2992700175_(4MFC9X-Com_00203942)",MS04
"Trim,_Bolster_Rear_Seat_RH__A2992700176_(4MFC9X-Com_00101384)",MS04
"Trim_2,_Bolster_Rear_Seat_RH__A2992700177_(4MFC9X-Com_00203935)",S5
"Trim_3,_Bolster_Rear_Seat_RH__A2992700178_(4MFC9X-Com_00203943)",MS04
"Upholstery_Cover,_Seat_Cushion_Solid_Rear_Seat__A2992700188_(4MFC9X-Com_00055067)",S5
"Harness,_Seat_Cushion_Solid_Rear_Seat__A2991200403_(4MFC9X-Com_00070936)",MS04
"Heating_Pad,_Seat_Cushion_Solid_Rear_Seat_LH__A2992700190_(4MFC9X-Com_00055070)",S2
"Heating_Pad,_Seat_Cushion_Solid_Rear_Seat_RH__A2992700192_(4MFC9X-Com_00055072)",S2
"Sensor,_Occupant_Seat_Cushion_Solid_Rear_Seat__A2991200395_(4MFC9X-Com_00055073)",MS04
"Sensor_2,_Occupant_Seat_Cushion_Solid_Rear_Seat__A2991200396_(4MFC9X-Com_00085410)",MS04
"Sensor_3,_Occupant_Seat_Cushion_Solid_Rear_Seat__A2991200397_(4MFC9X-Com_00085411)",MS04
"Foam_Pad,_Seat_Cushion_Solid_Rear__A2992700209_(4MFC9X-Com_00110404)",S12
"Foam,_Rear_Seat_Cushion_Solid_Foam_Pad__A2992700246_(4MFC9X-Com_00282714)",MS04
"Foam,_Rear_Seat_Cushion_Solid_Foam_Pad_1__A2992700246_(4MFC9X-Com_00282714)",MS04
"Foam_2,_Rear_Seat_Cushion_Solid_Foam_Pad__A2992700247_(4MFC9X-Com_00282715)",MS04
"NVH_Foam,_Support_Seat_Cushion_Solid_Rear_Seat__A2992700040_(4MFC9X-Com_00099958)",MS04
"NVH_Foam_2,_Support_Seat_Cushion_Solid_Rear_Seat__A2992700112_(4MFC9X-Com_00232054)",MS04
"Bracket,_Bench_Type_Seat_Assy_Mounting__A2992700019_(4MFC9X-Com_00055100)",MS04
"Sleeve,_Bench_Type_Seat_Bracket__A2992700027_(4MFC9X-Com_00072781)",MS04
"Anchor,_Child_Seat_Isofix_LH__A2992700030_(4MFC9X-Com_00090682)",S2
"Anchor,_Child_Seat_Isofix_RH__A2992700029_(4MFC9X-Com_00132669)",S2
"Latch,_Bench_Type_Seat_Cushion_Striker__A2992700108_(4MFC9X-Com_00281432)",S3
"Latch,_Bench_Type_Seat_Cushion_Striker_1__A2992700108_(4MFC9X-Com_00281432)",S3
